id,allelectrons_Average,density_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,Hardness
360,31.66666666666667,3.958,5.0,69.59212799999999,9.152733333333334,1.9666666666666663,4.8
361,50.0,1.37165,4.0,117.386335,9.01375,2.295,2.5
362,5.5,0.85549,3.333333333333333,10.93022354222222,13.54915,2.6844444444444444,3.8
363,11.8,0.81244,4.8,23.099694928,11.43734,2.694,6.0
364,13.422222222222222,1.31763,4.5,27.870470666666662,10.296858333333333,2.6211111111111114,3.8
365,10.0,1.43926,4.8,20.016938,12.30176,2.774,3.0
366,10.333333333333334,0.70884,4.666666666666667,20.325236749666672,11.533816666666668,2.9266666666666663,6.0
367,31.5,6.78733,4.25,70.92449475,9.3117,1.9775,5.8
368,39.5,5.50017,5.0,93.78445,10.5174,2.279,2.0
369,50.33333333333334,7.715,4.333333333333333,121.02273333333332,8.604266666666666,2.22,3.5
370,23.0,3.26959,4.8,49.204038,10.78917,2.684,3.5
371,12.5,0.38618,4.0,26.151515,11.64556,2.81,6.0
372,9.8,0.7176,4.6,19.8565257,10.89726,2.648,6.0
373,31.1,6.77608,5.6,69.51219,9.65936,1.95,2.3
374,6.0,0.13641,3.0,11.663548,11.70255,2.502,2.5
375,48.0,9.54775,4.0,111.34115,9.6769,2.24,2.3
376,10.0,0.87554,4.8,20.2988926326,12.04083,2.755,6.5
377,10.0,0.7768,4.8,20.255278375,12.0034,2.79,5.5
378,8.333333333333334,0.7958,4.4444444444444455,17.994228864222222,11.711716666666668,2.68,5.8
379,10.0,0.8159,5.0,20.255278375,11.7051,2.79,7.5
380,15.714285714285715,3.01757,4.285714285714286,33.075874285714285,11.63035714285714,2.225714285714285,3.0
381,17.751950815795695,1.7909,4.522266887365019,39.46165590683376,10.597485336538464,2.63549302435564,5.0
382,23.0,4.44055,4.0,49.496,10.629,2.675,2.5
383,11.6,1.8288,4.8,24.808518,13.2773,2.675,6.0
384,31.5,6.78667,4.666666666666667,69.59212799999999,9.65936,2.94,3.3
385,10.0,0.61805,4.16,20.9941265318,12.59399,2.7136,2.5
386,22.0,3.1504,4.666666666666667,54.026915,11.373216666666664,2.8316666666666666,3.8
387,12.0,1.50857,4.2,24.88692185,11.8264,2.58,4.8
388,24.0,2.42074,4.0,53.4902975,10.347,2.205,3.8
389,12.6,1.4092,4.8,26.1647257,11.20276,2.675,6.0
390,6.666666666666668,0.0,4.0,13.016128333333334,12.700466666666664,2.77,5.0
391,14.333333333333336,1.83476,4.0,30.61252,10.6397,2.043333333333333,5.5
392,32.0,5.54333,4.0,72.2365,9.6769,2.135,2.5
393,12.8,1.02048,4.8,24.0096,11.909720000000002,2.495,6.8
394,23.0,4.74,4.0,55.64164,9.01375,2.22,3.3
395,7.5,0.64563,4.25,15.69310028,12.18425,2.0200000000000005,4.8
396,10.0,0.87554,4.8,20.185395713333328,10.909175,2.757,5.5
397,10.0,0.74876,4.8,20.2988926326,11.107295,2.755,5.5
398,10.0,1.07245,4.5,22.212725,11.139125000000002,2.7065,2.3
399,18.0,2.43755,5.2,39.568056,11.43734,2.884,5.5
400,13.0,2.2928,4.666666666666667,29.97368416666667,10.296858333333333,2.7383333333333337,6.0
401,10.75,1.79459,4.0,22.212725,12.18425,2.7275,4.0
402,9.8,1.02048,3.2,18.01515585,12.0863,2.624,1.5
403,8.044967880085652,0.70966,4.2586206896551735,16.408152038216556,12.27828448275862,2.77,3.5
404,21.91666666666667,2.6108,4.666666666666667,50.1315,10.6397,2.754666666666667,6.0
405,9.0,0.59237,4.8,18.439538,11.95216,2.884,3.3
406,12.0,1.08889,4.78125,24.50301875,10.904975,2.6625,5.5
407,14.666666666666664,1.99192,5.0,33.33735333333333,11.223166666666666,2.865,6.5
408,10.0,0.97737,5.333333333333333,20.766935442,10.6397,2.935,5.5
409,9.5,0.64563,3.9166666666666665,18.5045363965,12.874275000000004,2.5641666666666665,4.0
410,27.6,4.52755,4.3,65.56541800000001,9.65936,2.205,2.8
411,12.0,1.17448,4.78125,26.20264325,11.914884375,2.6340625,6.5
412,20.0,3.8764,4.4,40.689515,11.14446,2.8680000000000003,2.5
413,5.2,0.26619,3.2,11.663548,12.3734,2.5640000000000005,2.5
414,19.33333333333333,0.78534,4.666666666666667,39.987666666666655,9.5408,2.33,3.8
415,10.111111111111107,0.65306,4.4444444444444455,20.052981069333327,11.634466666666668,2.83,5.3
416,18.0,1.6334,4.0,41.00166668,10.39875,2.502,5.5
417,11.3,1.08889,4.0,22.111243,12.20004,2.7950000000000004,3.8
418,10.8,0.80362,4.75,21.985986,11.1479375,2.705,6.0
419,10.0,0.76486,5.0,20.9940862215,11.28095,2.865,5.5
420,14.333333333333336,1.00843,5.333333333333333,30.645953666333327,11.75455,2.79,5.5
421,10.8,0.68988,4.4,21.5029424,11.17714,2.7380000000000004,3.0
422,10.8,0.87067,4.8,21.654418,11.17714,2.675,6.0
423,7.568965517241379,0.62275,4.2586206896551735,14.963319591034482,12.261489655172417,2.768793103448276,3.5
424,48.0,3.72067,4.0,116.3255,10.39875,2.24,1.3
425,10.0,0.69605,5.0,20.255278375,11.719925,2.815,5.8
426,49.0,6.0674,4.0,90.2267,9.273855,1.985,2.5
427,20.2,2.312,3.2,47.3154225304,8.79744,2.572,3.0
428,12.8,0.86737,4.8,26.385218,11.38168,2.81,6.0
429,11.6,1.11239,4.8,24.085483,10.75912,2.585,5.5
430,20.5,9.08,4.0,47.8025,9.01375,2.045,5.5
431,21.83333333333333,2.62853,4.666666666666667,50.61352,11.795966666666668,2.8816666666666664,5.8
432,6.842105263157895,0.6415,3.789473684210527,12.188505263157897,12.188505263157897,2.6578947368421053,4.5
433,22.0,2.54439,4.666666666666667,55.80676874999999,11.139125000000002,2.768333333333333,4.5
434,10.2,0.78394,4.8,20.077018,11.33044,2.7060000000000004,5.5
435,7.4,0.75585,4.8,14.610803,12.44432772277228,2.77,2.3
436,9.2,0.69411,4.8,18.5863611398,11.38168,2.72,5.5
437,64.4,0.69605,5.6,160.15216,8.31996,2.0200000000000005,1.8
438,11.5,1.02228,4.75,24.556188775,11.510862500000002,2.76675,6.0
439,22.5,1.22915,4.5,54.27519833333333,10.52605,2.495,6.5
440,10.0,1.85225,5.0,22.212725,10.39875,2.72,3.8
441,11.0,0.75677,4.333333333333333,22.088434166666666,11.2603,2.500833333333333,5.5
442,10.0,1.0408,4.0,20.15577185,11.139125000000002,2.755,4.0
443,6.0,0.13266,3.2,11.663548,12.41584,2.518,2.5
444,49.0,6.313,5.0,119.6295,8.21315,2.298,2.5
445,10.4,0.27146,4.6,21.0615472413,11.0881,2.8360000000000003,6.0
446,12.0,1.51422,4.75,24.50301875,11.1479375,2.705,5.0
447,10.0,1.09628,4.977777777777779,20.2988926326,11.634466666666668,2.8377777777777777,5.5
448,6.0,0.53275,4.0,12.0096,11.2603,2.55,10.0
449,31.714285714285715,5.80644,3.7142857142857135,70.671885,9.085314285714286,2.22,2.3
450,24.66666666666667,4.5665,5.6,53.4902833333333,9.08885,1.985,3.8
451,14.4,1.9368,4.4,29.568292,11.14446,2.684,4.0
452,11.1,0.93456,4.8,24.50301875,11.28095,2.757,2.8
453,32.0,4.08822,4.8,74.71870600000003,10.75912,2.352,2.0
454,8.4,0.62375,4.333333333333333,16.583821666666665,11.79886,2.648,5.5
455,35.36,5.54914,5.2,83.4618,9.1302,2.279,2.5
456,10.4,0.93456,4.4,20.077018,10.93895,2.352,2.5
457,10.0,0.78534,4.8,20.3920334,11.46526,2.708,5.5
458,18.0,1.3459,4.0,37.27215,9.01375,2.115,3.3
459,11.6,1.07443,4.8,23.0113257,10.565180000000002,2.755,6.0
460,14.8125,1.8688,4.78125,33.739258,11.38168,2.66375,5.5
461,12.5,1.74944,4.8,25.7926972413,11.47577,2.799,2.8
462,48.0,6.17571,3.6666666666666665,114.97573,9.512,2.0733333333333333,6.5
463,10.0,0.93524,5.0,20.255278375,11.026725,2.79,7.0
464,10.0,0.91755,4.333333333333333,20.02735333333333,11.354766666666668,2.806666666666666,6.0
465,12.666666666666664,1.48857,4.666666666666667,26.024935442,11.556733333333336,2.7533333333333334,6.3
466,8.275862068965518,0.65972,4.0,16.427376396551722,11.740727586206898,2.623793103448276,5.5
467,10.0,0.76544,4.8,20.15577185,11.33044,2.7845,6.8
468,18.0,2.53683,5.6,39.568056,12.0863,2.8280000000000003,1.5
469,12.0,1.83476,4.8,24.789618,11.33044,2.7060000000000004,6.0
470,10.0,0.79244,4.8,20.2988926326,12.04083,2.755,6.0
471,9.1875,0.73241,5.78125,18.5465357192,11.914884375,2.655,6.5
472,10.0,0.4966,4.8,20.9941265318,11.777640000000002,2.698,6.8
473,4.4,0.1391,3.2,9.5596846,12.04083,2.5660000000000003,2.5
474,32.0,1.7,4.0,72.2365,8.21315,1.9866666666666664,2.0
475,12.3,1.71759,4.6,25.023328,10.987245,2.665,6.8
476,50.0,9.08,4.0,117.386335,9.01375,2.445,2.5
477,30.66666666666667,7.715,4.0,68.56273,8.71425,1.95,2.5
478,10.0,0.8117,4.8,20.2988926326,11.10535,2.755,6.5
479,22.83333333333333,5.48,4.666666666666667,54.27519833333333,9.101866666666666,2.248333333333333,4.0
480,5.0,0.6267,3.5,9.559684638888893,12.752929411764706,2.7762962962962963,2.8
481,31.1,6.77567,4.8,69.59212799999999,9.65936,2.445,3.8
482,30.0,3.26948,4.0,67.9394,9.370384,2.305,3.8
483,32.0,1.03544,4.0,72.2355,10.273855,2.19,4.0
484,28.8,3.52186,5.6,67.9394,11.33044,2.884,2.3
485,23.0,4.08822,4.0,48.7195,10.89726,2.115,3.8
486,35.5,4.01089,5.6,78.8410375,10.5015125,2.81875,2.8
487,42.0,4.57578,4.0,103.49857999999998,9.0872,2.2225,3.8
488,21.0,4.86505,5.0,43.952,9.1312,2.205,4.0
489,7.4,0.2061,4.2,14.610803,12.39211,2.77,2.8
490,31.5,6.17571,4.25,70.92449475,9.3117,1.9775,5.8
491,4.666666666666667,0.40319,3.6666666666666665,8.808713333333333,13.51252,2.668,2.3
492,22.0,5.00311,4.0,43.498522,12.0863,2.934,3.5
493,11.4,0.99502,4.4,23.170338,10.75912,2.572,5.5
494,9.2,0.85961,4.8,18.439538,10.78917,2.805,3.5
495,10.6,1.08186,4.8,21.9893120372,11.79886,2.805,3.8
496,21.83333333333333,0.92003,5.333333333333333,49.50308166666667,11.128333333333332,2.500833333333333,6.0
497,10.0,1.06784,5.333333333333333,20.325236749666672,11.5267,2.9266666666666663,6.5
498,19.33333333333333,1.2832,4.666666666666667,39.987666666666655,9.159866666666668,2.33,5.8
499,11.111111111111107,1.38697,4.4444444444444455,23.266858111136,11.867522222222226,2.725555555555555,5.8
500,36.66666666666666,7.66667,2.6666666666666665,83.46173333333333,8.2366,2.2,3.8
501,14.8,1.43111,4.8,29.525338,10.833850000000002,2.83,6.0
502,12.4,2.37162,4.2,26.2309856,11.33182,2.7960000000000003,5.5
503,35.333333333333336,0.48629,4.0,111.34115,9.072366666666667,2.455,5.8
504,10.0,0.86737,4.8,20.077018,11.33044,2.7060000000000004,6.0
505,11.6,1.85565,4.833333333333333,22.5691257,10.565180000000002,2.705,5.5
506,10.96,0.8059,3.96,20.255278375,11.86572,2.6796,5.5
507,9.4,0.62985,4.48,18.89450222,11.443499999999998,2.6916,2.8
508,40.5,5.00311,5.6,93.78445,8.79744,2.721,2.8
509,28.5,4.52755,4.5,68.70049999999999,11.35495,2.62,1.8
510,23.0,5.50017,4.0,48.7195,9.695,2.115,3.8
511,28.83333333333333,4.52989,4.0,68.70049999999999,11.5619,2.8280000000000003,6.0
512,50.0,7.01317,4.8,117.386335,8.79744,2.53,2.5
513,4.666666666666667,0.0222,4.066666666666666,8.808713333333333,11.711716666666668,2.828333333333333,5.0
514,9.2,0.86614,4.8,18.5863611398,11.61422,2.826,6.0
515,30.66666666666667,3.08833,4.0,68.56273,9.159866666666668,1.95,5.5
516,12.0,1.05605,4.0,26.024935442,11.2599,2.856666666666667,6.5
517,10.0,0.83076,4.8,20.3920334,10.565180000000002,2.634,6.0
518,10.5,0.77525,4.0,20.255278375,11.26033125,2.79,7.5
519,9.96,0.8059,4.44,20.04904068,11.520164,2.7004,5.5
520,10.0,0.8148,4.8,20.077018,11.33044,2.7030000000000003,6.0
521,10.0,0.83076,4.8,20.2988926326,12.04083,2.81,9.0
522,16.0,2.22761,6.0,35.468537,10.13144,2.752,2.0
523,11.666666666666664,0.77755,4.666666666666667,22.417181666666664,11.354766666666668,2.806666666666666,4.3
524,0.0,0.50633,0.0,0.0,0.0,0.0,1.5
525,11.3,0.19112,4.666666666666667,24.654186666666664,10.874308333333332,2.7383333333333337,5.5
526,12.666666666666664,1.0408,4.666666666666667,26.621686666666665,11.354766666666668,2.8316666666666666,5.8
527,50.0,6.523,4.0,117.386335,9.01375,2.445,2.5
528,12.0,1.8288,4.8,24.699605857142853,10.554,2.647142857142857,5.5
529,18.0,1.3513,4.0,36.0685,8.2366,1.79,4.0
530,31.5,5.48,4.5,70.86454624999998,9.273855,2.298,3.8
531,6.666666666666668,0.36822,3.166666666666665,13.016128333333334,12.700466666666664,2.77,4.0
532,4.666666666666667,0.0222,3.2,8.808713333333333,12.700466666666664,2.77,3.0
533,9.2,0.99502,4.8,18.5863611398,11.82448,2.7060000000000004,5.5
534,8.0,0.56215,4.4444444444444455,16.120079066666666,11.683233333333336,2.7883333333333336,7.5
535,11.6,0.81244,4.8,22.231818,11.177555000000002,2.675,4.8
536,10.0,0.8148,4.571428571428571,20.323313857142857,10.620914285714289,2.6871428571428573,7.8
537,26.5118181818182,3.26948,5.401273885350318,61.2309848181819,11.147936756756756,2.754108108108108,3.5
538,11.095238095238097,1.57191,4.714285714285714,24.514919904761907,11.526066666666663,2.8038095238095235,5.8
539,24.5,4.5665,4.5,53.4902975,10.98774,2.495,4.0
540,16.5,3.20755,4.0,35.468537,10.347,2.53,2.5
541,10.0,0.86737,4.8,20.185395713333328,10.91369,2.648,4.0
542,10.7,0.79955,4.6,21.9893120372,10.745844000000002,2.675,6.0
543,10.0,0.45758,5.6,20.833018,12.0863,2.8680000000000003,6.0
544,7.4,0.5043,3.6875,14.981794859375,12.119945,2.6575,2.5
545,10.6,0.79955,4.8,21.654418,11.20276,2.7270000000000003,3.8
546,10.0,1.0047,4.666666666666667,20.185395713333328,10.838333333333331,2.6366666666666663,5.5
547,7.4,0.70941,4.2,14.610803,12.39211,2.77,3.8
548,10.0,0.70329,4.8,20.016938,12.0034,2.934,5.5
549,10.0,0.90311,4.307692307692308,20.44345284615385,10.198130769230769,2.54,6.0
550,12.2,1.70155,4.8,24.75087845,11.43734,2.6184,6.5
551,12.0,1.39322,4.8,24.789618,11.20276,2.774,5.5
552,7.5,0.7176,4.0,14.996859625,11.7051,2.6725000000000003,7.8
553,10.4,0.49916,4.4,20.833018,11.11696,2.7380000000000004,6.0
554,19.0,1.50921,4.0,40.689515,9.251425,2.545,6.0
555,23.0,4.30067,4.0,49.496,10.347,2.53,6.0
556,10.0,0.77752,4.8,20.016938,11.64556,2.774,3.0
557,11.2,1.00627,4.8,23.231818,10.75912,2.572,3.5
558,10.0,1.7909,4.8,20.016938,11.33044,2.774,5.5
559,10.8,0.85358,4.5,21.654418,12.04083,2.81,4.3
560,10.0,0.55823,4.8,20.016938,11.64556,2.857,2.5
561,17.333333333333332,1.92652,4.666666666666667,38.89702,10.459208333333336,2.575833333333333,5.5
562,22.0,2.6772,5.333333333333333,47.69701000000001,9.6903,2.986666666666667,4.0
563,31.33333333333333,5.54914,4.0,69.59212799999999,9.159866666666668,2.9266666666666663,4.8
564,10.0,0.85401,4.8,20.077018,11.33044,2.7060000000000004,6.0
565,13.9,1.26278,4.4,29.525338,10.960357142857143,2.7960000000000003,5.8
566,39.5,5.50017,5.3,93.78445,9.273855,2.279,2.8
567,9.2,0.59237,4.0,19.8565257,12.39211,2.68,3.0
568,13.5,1.3124,4.0,29.525338,10.296858333333333,2.58625,6.5
569,9.2,0.67999,4.8,18.5863611398,11.82448,2.8280000000000003,2.9
570,10.0,1.3008,4.8,20.3920334,10.565180000000002,2.708,9.0
571,10.0,1.80256,3.2,20.93888802,12.0863,2.766,4.0
572,15.2,3.72067,4.8,33.739258,11.33182,2.7960000000000003,6.0
573,23.0,3.20755,4.0,48.7195,9.8771,2.115,3.8
574,8.8,0.75755,4.8,18.5863611398,12.63188,2.8355,2.8
575,13.6,1.15072,4.0,29.568292,10.600980000000002,2.58,5.0
576,11.6,0.7768,4.8,24.88692185,11.023840000000002,2.644,8.0
577,10.4,0.86102,4.8,21.0615472413,11.43734,2.805,3.8
578,13.666666666666664,1.61291,4.666666666666667,28.97870133333333,11.556733333333336,2.81,6.0
579,25.2,2.41982,5.6,58.30341800000001,11.61422,2.884,2.3
580,10.0,0.75516,4.8,20.2988926326,12.04083,2.755,6.5
581,12.6,1.42262,4.8,26.2038268,11.288,2.754,5.5
582,36.0,6.7765,4.4,90.2267,11.107295,2.752,2.5
583,25.2,2.45933,4.44,58.30341800000001,10.993994000000002,2.6184,6.3
584,0.0,0.0,0.0,0.0,0.0,1.99,1.5
585,4.666666666666667,0.40894,1.3333333333333333,8.773226666666666,11.614333333333336,1.903333333333333,4.0
586,23.0,4.52989,4.0,50.1811,11.38168,2.81,3.5
587,41.0,5.50017,4.0,93.78445,9.370384,2.3080000000000003,2.5
588,23.777777777777786,4.5665,4.0,56.98088711111112,12.01102777777778,2.6383333333333336,6.0
589,9.0,0.74876,4.8,18.485977957625,11.79886,2.815,5.5
590,10.0,0.65972,5.0,20.766935442,11.28095,2.89,6.3
591,10.0,0.82747,4.833333333333333,21.061547333328,10.83216666666668,2.8349999999999995,5.8
592,9.0,0.49084,4.8,18.5465357192,12.299314,2.8355,1.8
593,23.0,4.90209,4.0,50.1315,9.08885,2.295,3.5
594,20.2,4.08822,6.0,47.3154225304,11.61422,2.884,2.0
595,13.6,0.92003,4.8,29.525338,11.5619,2.764,3.5
596,20.0,1.7,4.0,43.498522,8.897,2.065,3.8
597,12.0,1.0066,4.8,24.789618,11.177555000000002,2.7845,6.0
598,10.8,0.82747,4.8,20.077018,11.023840000000002,2.708,6.0
599,13.333333333333336,0.49916,4.666666666666667,27.44881366633333,11.654066666666669,2.8816666666666664,4.3
600,15.2,0.93396,4.8,31.937418,10.75714,2.684,6.5
601,22.4,3.08833,4.0,49.224449375,9.8771,2.3080000000000003,4.5
602,18.666666666666668,1.86481,4.666666666666667,41.99652,11.296833333333336,2.7466666666666666,6.0
603,20.5,2.16486,4.0,47.8025,11.340425,2.0200000000000005,2.5
604,22.8,5.20133,5.6,49.204038,10.13144,2.352,1.8
605,22.8,4.8568,5.6,49.204038,10.13144,2.352,6.0
606,9.4,0.73803,4.4,18.78740068,11.82448,2.8280000000000003,6.0
607,11.6,1.4486,4.0,24.085483,12.22274,2.68,5.0
608,4.666666666666667,0.43591,3.2,8.808713333333333,13.51252,2.4133333333333336,2.3
609,30.0,6.31755,4.0,68.16233625,9.370384,1.985,2.8
610,4.666666666666667,0.49724,5.333333333333333,8.808713333333333,11.795966666666668,2.9266666666666663,7.0
611,9.454545454545457,0.07675,4.727272727272728,20.851584697132832,11.148754545454542,2.760727272727273,6.0
612,10.0,0.91248,4.8,20.016938,11.64556,2.774,3.5
613,24.5,4.5665,4.5,53.4902975,11.90626,2.225,1.8
614,11.61904761904762,0.6278,4.714285714285714,24.135015142857146,11.582328571428572,2.857619047619047,5.8
615,16.8,1.71759,4.0,36.0685,9.682,2.675,5.5
616,23.0,3.958,4.0,48.7195,9.1302,2.115,1.5
617,9.0,0.69605,4.0,19.8565257,12.18425,2.53,3.0
618,18.0,1.91369,4.571428571428571,43.498522,8.79744,2.2285714285714,2.5
619,10.4,0.73803,4.6,20.853447055,11.43734,2.7065,6.0
620,10.0,1.50633,4.666666666666667,21.68885333333333,10.39875,2.75,2.5
621,7.2,0.56215,4.8,15.69310028,12.07244,2.518,6.0
622,8.333333333333334,0.85358,3.9166666666666665,17.918277359999994,12.8161,2.5641666666666665,4.0
623,10.0,1.50239,4.8,20.3920334,12.04083,2.7060000000000004,5.5
624,10.0,1.95335,5.333333333333333,20.325236749666672,11.72784,2.9266666666666663,6.0
625,11.6,1.12352,4.8,24.033618,10.75912,2.644,6.0
626,13.25,1.8688,3.5,29.525338,8.12415,2.14,3.8
627,10.5,0.80454,3.625,20.994126531875,11.26033125,2.6118750000000004,5.0
628,23.0,4.86505,4.0,48.7195,9.8771,2.115,3.8
629,18.0,1.9368,4.0,37.27215,8.2366,1.79,4.0
630,9.25,0.5852,4.6,18.439538,10.745844000000002,2.6495,6.8
631,14.333333333333336,1.12928,5.6,30.55068666666667,11.749633333333335,2.826,2.5
632,39.5,6.0674,5.3,93.78445,9.273855,2.279,2.5
633,11.4,1.86705,4.8,24.556188775,10.78917,2.698,6.8
634,10.0,1.04374,4.8,20.9940862215,11.023840000000002,2.755,4.8
635,12.8,1.05428,4.8,24.789618,11.38168,2.81,6.0
636,9.5,0.78937,4.8,19.232677916666667,11.217766666666668,2.799,6.0
637,7.5,0.61805,4.8,15.69310028,11.79886,2.805,3.8
638,7.4,0.8506,3.5454545454545454,14.996859625,12.08220909090909,2.7384090909090912,5.0
639,10.0,0.8159,5.0,20.2988926326,12.0034,2.904,5.5
640,20.5,6.313,3.5,43.498522,8.71425,2.135,3.8
641,11.25,0.27146,4.333333333333333,22.212725,11.865175,2.6625,2.5
642,15.6,4.30067,4.8,34.72421799999999,10.347,2.8280000000000003,6.0
643,10.0,0.67999,5.333333333333333,20.766935442,14.163933333333333,2.8033333333333337,5.0
644,10.0,0.88802,4.8,20.9941265318,10.600980000000002,2.752,6.0
645,12.444444444444445,1.51619,4.4444444444444455,24.829171,11.239316666666667,2.9822222222222217,6.0
646,48.0,5.07625,4.0,116.3255,9.01375,1.9866666666666664,2.5
647,17.333333333333332,2.78022,4.666666666666667,39.180980333,11.180966666666668,2.8766666666666665,6.0
648,10.0,0.87067,5.0,20.151515,10.565180000000002,2.8280000000000003,6.0
649,10.0,0.01079,4.666666666666667,20.02735333333333,11.408266666666668,2.806666666666666,5.8
650,31.33333333333333,5.54333,5.166666666666667,69.5921279999,9.138583333333331,2.4133333333333336,3.8
651,12.666666666666664,0.88802,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,5.8
652,14.5,1.05605,4.5,32.38773899975,11.28095,2.8,5.8
653,5.625,0.62515,3.5,11.729290775,12.18425,2.745,3.3
654,13.0,2.6772,4.166666666666667,27.44881366633333,11.667433333333332,2.861666666666667,4.5
655,14.4,4.7232,4.8,31.204917046,10.78917,2.684,6.5
656,10.0,0.79244,5.0,20.492449117625004,11.68835,2.80875,5.8
657,6.0,0.85358,3.2,12.0096,12.0034,2.636,2.0
658,24.5,2.53683,5.0,53.356,11.8242625,2.934,3.0
659,10.5,0.7901,4.8,20.2988926326,10.73364,2.755,6.0
660,11.6,0.8148,4.666666666666667,22.184891944444445,11.023840000000002,2.81,6.0
661,25.2,2.9768,4.8,58.30341800000001,11.61422,2.799,6.0
662,6.0,0.49916,4.0,12.0096,11.2603,2.55,10.0
663,35.36,5.10922,5.6,82.56124,11.47577,2.298,2.5
664,10.0,0.75585,5.333333333333333,20.766935442,14.163933333333333,3.09,3.0
665,10.0,0.82565,4.8,20.3920334,10.565180000000002,2.708,6.0
666,17.333333333333332,1.70947,4.666666666666667,37.51688,11.458755555555555,2.83,6.5
667,12.8,1.00958,4.8,24.847737,10.59066,2.644,5.8
668,31.1,3.492,6.0,74.71870600000003,11.1994,2.757,6.0
669,8.8,1.03881,4.0,16.862137999999998,11.7051,2.79,5.0
670,20.666666666666668,2.62853,4.5,43.498522,11.543,2.81,6.0
671,22.8,3.26948,5.6,53.441338,11.79886,2.884,3.8
672,27.6,4.57578,5.2,65.56541800000001,11.23408,2.826,2.8
673,34.285714285714285,6.16352,5.428571428571429,77.36308571428572,9.093814285714286,2.225714285714285,2.5
674,12.0,1.31786,4.8,24.789618,11.82415,2.938333333333333,6.0
675,12.0,1.2188,4.8,24.808518,10.629,2.805,6.0
676,42.0,4.45167,5.0,102.82756,9.695,2.165,2.5
677,10.8,0.86162,4.8,21.9893120372,11.16682,2.7136,5.5
678,10.8,0.50181,4.8,20.016938,10.9196,2.87,5.5
679,14.0,1.0804,4.0,29.680678624999995,11.5259875,2.80875,2.5
680,12.666666666666664,0.66668,5.666666666666668,26.621686666666665,12.041516666666665,2.986666666666667,2.3
681,10.0,1.0804,5.0,20.3920334,10.2719,2.6362499999999995,6.0
682,28.1904761904762,3.1504,4.0,67.9394,10.347,2.03,1.8
683,12.2,1.96268,4.8,24.808518,11.20276,2.727,6.0
684,12.2,1.10889,4.8,25.077338,11.17714,2.755,4.0
685,11.6,0.75249,4.8,23.0113257,11.17714,2.81,6.0
686,50.0,7.715,4.0,117.386335,10.599905,2.295,2.5
687,12.0,1.66969,4.8,25.077338,12.30176,2.774,4.3
688,18.0,2.32089,6.0,39.568056,9.65936,2.265,1.5
689,15.75,1.03544,4.5,33.739258,10.5015125,2.115,5.5
690,42.0,5.67567,5.0,93.8846,9.695,2.445,2.5
691,48.5,0.78135,4.5,111.34115,11.70255,2.53,2.5
692,5.0,0.27146,5.333333333333333,10.6125257,13.652933333333332,2.0866666666666664,2.5
